sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
413_Teno_5921_2001	-0.0129	-0.0134	-0.0092	-0.0013	0.0049	0.0023	-0.0039	-0.0084	0.0021	0.0005
414_Teno_5924_2001	-0.0104	-0.0124	0.0041	0.0226	-0.0058	0.0052	0.0081	-0.0032	-0.0002	-0.0004
415_Teno_5926_2001	-0.0128	-0.0036	-0.0075	-0.0144	-0.0028	-0.0056	0.0083	0.0014	-0.0005	-0.0022
416_Teno_5927_2001	-0.0144	-0.0087	0.0023	0.0177	0.0153	0.0062	-0.0046	0.0114	-0.0002	0.0215
417_Teno_5931_2001	-0.0149	-0.0187	-0.0107	0.0142	0.017	-0.0091	0.0167	-0.0029	-0.004	-0.0059
418_Teno_5933_2001	-0.0066	-0.016	0.004	-0.0021	-0.0224	-0.0002	0.0213	0.0138	-0.0019	0.0035
419_Teno_5934_2001	-0.0157	-0.0099	0.0005	-0.0376	0.0099	0.0012	-0.0005	0.0077	0.0019	-0.0017
420_Teno_5937_2001	-0.0065	-0.0129	-0.0049	-0.0208	0.0012	-0.0112	-0.0012	0.0048	-0.0012	0.0001
421_Teno_5939_2001	-0.009	-0.0172	-0.0047	0.0156	0.0062	0.0034	-0.0049	0.0001	0.0017	-0.0023
422_Teno_5943_2001	-0.012	-0.0091	0.0058	-0.005	-0.0026	0.0057	-0.001	-0.0049	-0.0015	0.0044
423_Teno_5944_2001	-0.0112	-0.0141	-0.0043	0.0084	-0.0029	0.0063	0.0131	-0.0036	0.0053	-0.0044
424_Teno_5945_2001	-0.0126	-0.0082	-0.011	0.0054	0.0019	-0.0008	-0.0001	0.0057	-0.0013	0.0026
425_Teno_5948_2001	-0.0141	-0.0154	-0.0005	0.0169	-0.0057	-0.003	-0.0019	-0.0054	-0.0029	0.0008
426_Teno_5952_2001	-0.0133	-0.0182	0.0009	-0.0095	0.0311	-0.015	0.0114	0.0234	-0.0014	-0.0051
427_Teno_5953_2001	-0.0094	-0.0081	0.0002	-0.0132	0.0003	0.0043	-0.0012	-0.0017	0.0007	-0.0063
428_Teno_5956_2001	-0.0061	-0.01	-0.0017	-0.0045	-0.0157	-0.0027	0.0099	0.01	-0.0047	0.0029
429_Teno_5957_2001	-0.0089	-0.0129	-0.0064	0.0093	0.0127	0.0	-0.0052	0.0035	-0.0	0.0013
430_Teno_5958_2001	-0.011	-0.0148	-0.004	0.018	0.006	0.006	0.0086	-0.0018	0.0007	-0.0025
431_Teno_5959_2001	-0.0149	-0.0136	0.0045	0.006	-0.0015	0.0032	-0.0063	0.001	0.0006	-0.0003
432_Teno_5961_2001	-0.0029	-0.0092	0.003	0.0349	0.0147	-0.0082	0.0002	-0.005	-0.0026	-0.0011
433_Teno_5965_2001	-0.0078	-0.0089	-0.0097	0.0318	0.0051	-0.0107	-0.0021	0.0	-0.0004	-0.0022
434_Teno_5966_2001	-0.0107	-0.0195	-0.0156	0.0275	-0.0004	0.0006	-0.0011	-0.0038	-0.0006	0.0016
435_Teno_5967_2001	-0.0126	-0.0026	-0.006	0.0198	0.0211	-0.0083	0.0029	-0.004	-0.0017	-0.0003
436_Teno_5971_2001	-0.0084	-0.0104	-0.0017	-0.0437	0.0058	-0.0135	-0.0148	0.0054	-0.0088	-0.0118
437_Teno_5974_2001	-0.0111	-0.0192	-0.0008	-0.033	-0.0057	0.0019	-0.0207	-0.0306	-0.0365	-0.0485
438_Teno_5976_2001	-0.021	-0.0167	-0.0097	-0.037	-0.0039	0.0015	-0.0188	-0.0003	0.0001	-0.0004
439_Teno_5978_2001	-0.0109	-0.0121	0.0001	-0.011	0.0273	0.0087	0.0088	0.0002	-0.0021	0.003
440_Teno_5982_2001	-0.0121	-0.008	-0.0125	0.021	-0.0022	-0.0151	-0.0004	0.0006	-0.0011	0.0015
441_Teno_5985_2001	-0.012	-0.0118	-0.0053	-0.0324	-0.0032	-0.0	-0.0039	0.0038	-0.0002	-0.0001
442_Teno_5988_2001	-0.013	-0.0075	-0.0023	-0.0133	0.0023	-0.0036	0.0079	0.0068	0.0004	0.0087
443_Teno_5989_2001	-0.0114	-0.014	-0.0021	0.0008	0.0034	-0.0036	0.0043	-0.0111	-0.006	-0.0035
444_Teno_5990_2001	-0.0158	-0.0201	-0.0077	-0.0337	0.0005	-0.0148	-0.0227	-0.0005	-0.0009	0.0005
445_Teno_5991_2001	-0.0136	-0.011	0.002	0.0295	0.0118	-0.0097	-0.0045	-0.0013	-0.0007	0.0014
446_Teno_5992_2001	-0.0098	-0.0136	-0.0066	0.0376	0.0059	-0.0036	0.0057	0.0055	0.0041	-0.0053
447_Teno_5994_2001	-0.0081	-0.013	-0.0037	0.0247	-0.0028	0.0007	0.0046	-0.0014	0.0006	-0.0009
448_Teno_5997_2001	-0.0062	-0.0088	0.007	-0.0189	-0.0167	0.0022	0.0015	-0.0039	-0.0011	0.0085
449_Teno_6003_2001	-0.0079	-0.0093	0.0017	0.011	-0.0211	-0.0032	0.0002	-0.0	-0.0006	0.0018
450_Teno_6006_2001	-0.0112	-0.0084	-0.0064	0.0045	0.0078	0.0003	0.0019	0.0043	-0.0051	-0.0326
451_Teno_6007_2001	-0.0112	-0.0127	-0.0062	0.0143	-0.0076	-0.0009	0.0028	0.003	0.0039	0.0043
452_Teno_6012_2001	-0.0116	-0.0091	0.0029	-0.0191	-0.0016	0.0053	0.0127	0.0036	-0.0054	-0.007
453_Teno_6013_2001	-0.0166	-0.0128	-0.0047	0.0216	-0.0001	-0.0013	-0.0033	0.0001	-0.0149	0.0039
454_Teno_6015_2001	-0.0064	-0.0161	-0.0003	0.0268	-0.003	0.0026	-0.005	0.0042	-0.0005	0.0039
455_Teno_6019_2001	-0.0126	-0.0138	-0.0003	0.0171	0.0186	0.0057	0.0076	0.0047	-0.0246	0.005
456_Teno_6024_2001	-0.015	-0.0176	-0.0092	0.0151	-0.0009	0.0065	0.0079	-0.0004	0.0005	0.0012
457_Teno_6025_2001	-0.001	-0.0152	0.0005	0.0001	0.0092	-0.0134	0.0052	0.0087	0.0074	0.0026
458_Teno_6037_2001	-0.0148	-0.0154	0.0035	-0.0112	-0.007	-0.0093	-0.0027	0.0009	0.0064	0.002
459_Teno_6058_2001	-0.0082	-0.0169	-0.0039	0.0205	-0.0025	-0.0068	-0.0216	-0.0035	-0.0017	-0.0011
460_Teno_6062_2001	-0.0162	-0.0085	-0.0037	0.0233	0.0045	0.0042	-0.0116	-0.0015	-0.0001	0.0028
461_Teno_6064_2001	-0.0209	-0.0097	-0.0072	-0.0416	-0.0216	0.006	-0.0124	-0.005	0.0005	0.0017
462_Teno_6065_2001	-0.0113	-0.0113	-0.0112	0.029	0.0081	-0.0001	-0.0026	-0.0025	0.0004	-0.0008
463_Teno_6066_2001	-0.0106	-0.0219	-0.008	0.0227	0.0069	0.0047	0.0003	0.0018	0.0046	-0.0082
464_Teno_6069_2001	-0.0147	-0.0105	-0.0159	0.0359	0.0097	-0.0096	0.0013	-0.0013	0.0009	-0.0004
465_Teno_6074_2001	-0.0064	-0.0112	0.002	0.0027	0.0027	-0.0072	0.0142	-0.0001	-0.0002	0.0044
466_Teno_6076_2001	-0.01	-0.0082	0.0029	0.0103	0.0093	-0.0109	-0.0018	0.0003	-0.0021	-0.0004
467_Teno_6094_2001	-0.0141	-0.0134	0.0086	0.0007	-0.0061	0.001	0.0024	-0.0066	-0.011	0.0071
468_Teno_6095_2001	-0.0137	-0.0219	-0.0013	-0.0314	-0.014	0.0111	-0.0038	0.0027	-0.0003	-0.0002
469_Teno_6096_2001	-0.0143	-0.0152	-0.0087	0.0091	-0.0039	-0.0146	0.0082	-0.0008	0.0	0.0
470_Teno_6102_2001	-0.0132	-0.0101	-0.0043	0.0187	0.02	0.006	0.0004	-0.0008	0.001	0.0025
471_Teno_6103_2001	-0.0146	-0.0104	-0.005	0.0122	0.0	0.009	0.0081	-0.0099	0.0138	-0.0047
472_Teno_6107_2001	-0.0124	-0.0119	0.0004	0.0161	0.0129	-0.004	0.0058	-0.0008	-0.0078	-0.0095
473_Teno_6108_2001	-0.006	-0.0101	-0.0069	0.0079	-0.0139	0.0085	0.0058	-0.0025	-0.0012	-0.0012
474_Teno_6110_2001	-0.011	-0.0121	-0.0063	-0.0363	-0.0227	-0.0084	-0.006	-0.0031	0.0006	-0.0032
475_Teno_6129_2001	-0.0129	-0.0098	-0.007	0.009	0.0064	-0.0008	0.0064	-0.0058	0.0007	0.0016
476_Teno_6170_2001	-0.0057	-0.0166	-0.0088	-0.0172	-0.0068	-0.0116	0.0047	0.0036	-0.0001	-0.0018
477_Teno_6213_2001	-0.007	-0.0061	-0.0154	0.0349	-0.0034	0.0041	0.0053	-0.0082	0.0011	0.0018
478_Teno_6230_2001	-0.0082	-0.0228	-0.0115	-0.0397	-0.0066	-0.0041	0.0091	-0.0052	-0.0014	-0.0022
479_Teno_6282_2001	-0.0176	-0.0123	-0.0048	-0.042	0.0173	0.0083	-0.0093	0.0003	-0.0026	0.0003
480_Teno_6283_2001	-0.0092	-0.0092	-0.0082	0.023	-0.0026	-0.0022	0.0078	-0.0137	0.001	-0.0025
481_Teno_1996_2002	-0.0036	-0.0143	-0.0034	0.0282	-0.0026	-0.0148	-0.0126	0.0077	-0.0095	-0.0
482_Teno_1999_2002	-0.0072	-0.0106	-0.013	0.0173	0.0073	0.0017	0.0015	-0.0002	-0.0006	-0.0014
483_Teno_2397_2002	-0.0128	-0.0156	-0.0106	-0.0408	-0.0201	-0.0033	0.0033	0.0083	-0.0015	0.0036
484_Teno_2448_2002	-0.0062	-0.0159	0.0001	-0.0368	-0.0017	0.0043	0.0072	-0.0049	-0.0256	-0.0262
485_Teno_2548_2002	-0.0071	-0.0163	-0.0085	0.0191	0.002	-0.0078	0.0071	-0.0091	-0.0051	0.0022
486_Teno_2552_2002	-0.0059	-0.0087	-0.0121	-0.0434	0.0001	-0.0069	0.0024	-0.0012	0.0022	-0.0013
487_Teno_2553_2002	-0.0124	-0.0199	-0.0135	0.0165	0.0002	0.0005	-0.003	-0.0	0.0004	0.0003
488_Teno_2646_2002	-0.0065	-0.0152	0.0091	0.0035	0.0134	-0.0045	-0.0019	0.0006	0.0019	0.0015
489_Teno_2647_2002	-0.0077	-0.0094	-0.0017	0.0152	0.0094	-0.0005	0.0034	-0.0	-0.0005	0.002
490_Teno_2649_2002	-0.0106	-0.0098	-0.0133	0.0168	0.0076	0.0054	-0.0044	0.0017	-0.0001	-0.0014
491_Teno_2655_2002	-0.0058	-0.0141	0.0057	0.0376	0.0144	-0.0019	0.0186	0.0718	-0.0151	-0.021
492_Teno_2656_2002	-0.0116	-0.0087	-0.0094	0.0116	0.0208	-0.0093	0.0042	0.0134	0.0059	-0.0001
493_Teno_2657_2002	-0.015	-0.0121	0.0016	0.0365	-0.0103	0.0213	-0.0078	0.0111	-0.0063	-0.0114
494_Teno_2658_2002	-0.0119	-0.0122	-0.0078	0.0147	0.0055	-0.0117	0.0062	-0.0144	-0.0069	0.0062
495_Teno_2693_2002	-0.0072	-0.0047	-0.0102	0.0105	-0.0137	0.0025	-0.0187	-0.0043	-0.0082	-0.0083
496_Teno_2697_2002	-0.0117	-0.0135	-0.0108	0.0132	-0.015	-0.0023	-0.0022	0.0005	-0.0002	0.0001
497_Teno_2702_2002	-0.0109	-0.01	-0.0116	0.0128	0.0105	0.0067	0.0106	-0.0037	-0.0043	0.0011
498_Teno_2703_2002	-0.0105	-0.0122	-0.0143	-0.0311	0.011	-0.0019	-0.0008	-0.0001	0.0001	0.0037
499_Teno_2704_2002	-0.0125	-0.0124	-0.0126	-0.0202	0.0068	-0.002	-0.0048	-0.0052	0.0021	0.0056
500_Teno_2705_2002	-0.0077	-0.0128	-0.0056	0.0017	-0.0046	0.0016	-0.0008	-0.0017	-0.0001	-0.0021
501_Teno_2708_2002	-0.0082	-0.0115	-0.0064	0.0316	0.0004	-0.0061	-0.0075	0.0087	0.0017	0.0053
502_Teno_2711_2002	-0.0138	-0.0177	0.0033	0.0082	-0.0043	-0.0031	0.0001	-0.0023	0.0072	-0.0024
503_Teno_2714_2002	-0.0126	-0.0154	0.0044	-0.0417	-0.0129	-0.0004	0.0049	-0.0133	0.0053	0.0344
504_Teno_2716_2002	-0.0105	-0.0215	0.0085	-0.004	0.0013	-0.0018	0.0025	0.007	-0.0007	-0.0009
505_Teno_2718_2002	-0.0062	-0.0113	-0.0096	0.0104	0.0063	-0.0027	0.0135	-0.0161	0.005	-0.0149
506_Teno_2719_2002	-0.0148	-0.0144	-0.0097	0.0263	0.0079	0.008	0.0144	0.0035	0.0015	-0.0017
507_Teno_2723_2002	-0.0154	-0.0104	-0.0122	0.0289	-0.0006	-0.0118	0.0027	-0.0016	-0.0131	-0.0063
508_Teno_2742_2002	-0.0139	-0.0123	-0.0017	-0.015	0.009	-0.0011	0.0184	0.0077	-0.0012	0.0007
509_Teno_2744_2002	-0.0128	-0.0137	0.007	0.0029	-0.0022	0.0141	0.0007	0.0117	-0.0152	0.0076
510_Teno_2748_2002	-0.0157	-0.0181	-0.009	-0.033	0.0137	-0.0155	0.0024	0.0036	-0.0018	0.0022
511_Teno_2928_2002	-0.0149	-0.0155	-0.0014	-0.0129	0.0004	0.0014	0.0056	0.0021	-0.0001	0.0125
512_Teno_2931_2002	-0.0174	-0.0101	-0.0038	0.0195	-0.002	-0.0061	-0.0025	0.0039	-0.0049	-0.0227
513_Teno_2960_2002	-0.0106	-0.0168	-0.0148	0.0332	0.0163	0.0005	-0.0057	0.0126	-0.0057	0.0017
514_Teno_2973_2002	-0.013	-0.0104	0.0089	-0.0491	-0.0104	-0.019	-0.001	0.0012	0.0001	-0.0006
515_Teno_2975_2002	-0.0093	-0.0124	-0.0044	0.0036	0.0194	-0.0091	0.0148	0.0108	0.0016	-0.0034
516_Teno_3170_2002	-0.014	-0.014	-0.0163	0.0144	-0.003	-0.0057	0.0049	0.0058	0.0033	-0.0022
517_Teno_3173_2002	-0.009	-0.0126	-0.0125	0.0201	-0.0053	-0.0003	-0.0012	-0.0005	-0.0004	0.0008
518_Teno_3343_2002	-0.0157	-0.0152	-0.0194	0.0213	0.0091	-0.0013	0.0194	-0.005	0.0001	0.004
519_Teno_3434_2002	-0.013	-0.021	0.0003	0.0161	-0.0045	-0.0087	-0.0194	-0.0257	0.0233	0.0052
520_Teno_3439_2002	-0.0139	-0.014	-0.0119	0.0199	0.0024	-0.0021	-0.001	0.0016	-0.0017	-0.0008
521_Teno_3440_2002	-0.0147	-0.0127	-0.0154	0.0161	-0.0137	0.0067	0.0014	-0.004	0.0001	-0.0012
522_Teno_3441_2002	-0.017	-0.0143	0.0025	0.0325	-0.0072	-0.0229	-0.0112	0.0072	-0.0004	-0.0006
523_Teno_3442_2002	-0.0157	-0.0141	-0.0002	0.0267	0.01	0.0029	-0.0045	-0.0036	-0.0009	0.0004
524_Teno_3444_2002	-0.0116	-0.016	-0.0131	0.0265	0.0137	-0.0021	-0.0013	-0.0049	0.0025	-0.0043
525_Teno_3445_2002	-0.0131	-0.0151	-0.0074	0.0191	-0.0047	-0.0047	0.0215	-0.0013	0.0036	-0.0022
526_Teno_3449_2002	-0.007	-0.015	-0.0053	-0.0393	0.0016	0.0016	-0.0075	-0.004	-0.0029	-0.0046
527_Teno_3451_2002	-0.0147	-0.0152	0.0072	0.0261	-0.0003	-0.0025	-0.005	-0.0071	0.0009	-0.0043
528_Teno_3453_2002	-0.0153	-0.0151	-0.0083	0.0151	0.0033	0.0051	-0.0048	-0.0003	0.0023	-0.0
529_Teno_3455_2002	-0.0175	-0.0131	-0.0126	0.0264	-0.0013	-0.0169	-0.0108	0.0038	0.0091	-0.0006
530_Teno_3457_2002	-0.0089	-0.0064	-0.0081	0.0429	-0.0113	0.0013	-0.0187	-0.0151	0.0244	0.0345
531_Teno_3459_2002	-0.0114	-0.0147	0.0041	-0.0007	-0.024	0.0014	0.0069	-0.0031	0.0038	-0.0016
532_Teno_3468_2002	-0.0124	-0.0142	0.0008	0.0142	0.0053	0.0081	-0.0059	0.0044	-0.0029	0.0003
533_Teno_3469_2002	-0.0142	-0.0134	-0.005	0.0169	-0.0069	-0.0027	-0.0083	-0.0032	-0.0004	0.0009
534_Teno_3470_2002	-0.0093	-0.0114	0.0005	0.0209	0.0149	-0.0113	0.003	0.0015	-0.0006	0.0009
535_Teno_3471_2002	-0.0106	-0.0108	-0.0107	0.0211	-0.0032	-0.0075	0.0033	-0.0029	-0.0028	-0.0005
536_Teno_3477_2002	-0.01	-0.0106	-0.0019	0.0204	-0.004	-0.0066	-0.0077	-0.0008	-0.0002	-0.0009
537_Teno_3478_2002	-0.0085	-0.0124	-0.0051	0.0262	0.0042	-0.0068	-0.014	0.0125	-0.0016	-0.0007
538_Teno_3479_2002	-0.0084	-0.0132	-0.0055	0.007	0.0004	-0.0034	0.0029	-0.0008	0.0012	0.0011
539_Teno_3480_2002	-0.0131	-0.0103	-0.0067	0.0129	-0.0015	0.0034	0.0004	-0.0014	0.0009	0.0019
540_Teno_3486_2002	-0.0088	-0.0136	-0.0067	0.0287	0.0029	0.015	0.001	-0.0009	0.0015	-0.0074
541_Teno_3490_2002	-0.0116	-0.0169	-0.0083	0.0297	0.006	0.0028	0.0002	-0.0076	-0.0002	0.0
542_Teno_3492_2002	-0.0135	-0.0137	0.0022	0.048	0.0093	-0.0202	-0.0104	0.0052	-0.0008	0.001
543_Teno_3493_2002	-0.0122	-0.013	-0.0031	-0.0007	-0.0041	-0.0188	0.0	-0.0001	-0.0042	-0.0003
544_Teno_3502_2002	-0.0017	0.0019	0.0024	-0.0046	-0.0037	-0.0019	-0.0035	-0.0006	-0.0017	-0.0061
545_Teno_3506_2002	-0.0109	-0.0158	-0.0109	0.004	0.0082	-0.0046	0.007	0.0206	-0.0164	0.0053
546_Teno_3508_2002	-0.0132	-0.009	-0.0033	-0.0269	0.0062	-0.0057	-0.0041	0.0045	-0.0027	0.0017
547_Teno_3510_2002	-0.0075	-0.0132	0.0059	0.028	-0.0066	0.0033	-0.0017	0.002	0.0128	0.0042
548_Teno_3511_2002	-0.0157	-0.0124	0.0034	-0.0156	-0.008	-0.0044	0.0035	0.0001	0.0026	-0.0045
549_Teno_3512_2002	-0.0089	-0.0117	-0.0077	0.0044	0.0051	0.0115	-0.0033	-0.0031	-0.0066	0.0028
550_Teno_3520_2002	-0.0113	-0.0148	-0.0043	-0.0557	-0.0086	-0.0149	-0.0078	0.0072	0.0034	0.003
551_Teno_3526_2002	-0.0115	-0.0039	-0.0069	0.0216	-0.0113	0.0006	-0.0016	-0.0003	0.0	-0.0063
552_Teno_3528_2002	-0.0129	-0.0116	-0.0014	0.024	0.0065	-0.0112	0.003	0.0044	0.0002	-0.0023
553_Teno_3533_2002	-0.009	-0.0098	-0.0093	0.0066	-0.0038	-0.0014	0.0089	0.0042	0.0057	0.0017
554_Teno_3537_2002	-0.0074	-0.0151	-0.0055	0.024	-0.02	0.0013	-0.0016	0.0008	-0.0006	-0.0
555_Teno_3538_2002	-0.0114	-0.0128	-0.0053	0.0264	0.0159	-0.0018	0.0009	0.0024	-0.0008	-0.002
556_Teno_3725_2002	-0.0163	-0.0075	-0.0274	-0.0292	-0.0099	0.0117	-0.0119	0.0024	-0.0027	-0.0012
557_Teno_3732_2002	-0.0109	-0.0164	0.0044	-0.002	-0.0012	0.0065	0.0033	-0.0034	-0.0102	0.006
558_Teno_3733_2002	-0.0139	-0.01	-0.0099	0.0176	-0.0023	-0.0088	-0.002	0.0118	0.0314	-0.02
559_Teno_3734_2002	-0.0146	-0.0127	-0.0017	0.0027	0.0162	0.008	0.0004	-0.0026	-0.0005	0.0001
560_Teno_3739_2002	-0.0114	-0.0108	-0.0214	0.022	0.0047	-0.0096	0.0138	-0.0006	-0.0114	-0.0018
561_Teno_3740_2002	-0.0113	-0.0119	0.002	0.0136	-0.0066	-0.0184	0.0041	-0.0014	0.001	0.0021
562_Teno_3741_2002	-0.0141	-0.0121	-0.0041	0.0161	0.0107	-0.0088	0.0031	-0.0073	0.0051	0.0007
563_Teno_3743_2002	-0.013	-0.0146	0.0015	0.0265	0.0125	-0.0024	0.0182	0.0013	-0.004	0.0
564_Teno_3747_2002	-0.0081	-0.0138	0.0006	-0.0036	0.0007	-0.0005	-0.0069	-0.0048	0.0004	0.0023
565_Teno_3748_2002	-0.006	-0.0064	-0.0016	-0.0095	0.0084	0.0132	-0.001	-0.003	-0.0037	0.0001
566_Teno_3813_2002	-0.0105	-0.0045	-0.0055	0.0173	-0.0126	0.008	-0.0046	-0.0059	0.0197	-0.0087
567_Teno_3816_2002	-0.0128	-0.0113	-0.0022	0.0115	-0.0191	0.0062	0.001	-0.0034	0.0009	0.0034
568_Teno_3821_2002	-0.0148	-0.0165	0.0004	0.0223	-0.0113	0.0034	0.0071	-0.0103	-0.0038	-0.0087
569_Teno_3822_2002	-0.0198	-0.0141	-0.01	0.0217	0.0104	-0.0017	-0.0139	-0.0028	-0.0012	0.0003
570_Teno_3930_2002	-0.0095	-0.0113	0.0054	0.0113	0.007	0.0118	0.0015	-0.0043	-0.0008	-0.0049
571_Teno_3931_2002	-0.0062	-0.008	-0.0093	0.0074	-0.0042	-0.0033	-0.0008	-0.0105	0.0228	-0.0135
572_Teno_3938_2002	-0.0127	-0.0087	-0.0055	0.0234	-0.005	0.0018	-0.001	0.001	0.0024	-0.0046
573_Teno_3941_2002	-0.0161	-0.0115	-0.0096	0.0182	-0.0003	0.0121	0.001	-0.0015	-0.0017	0.0002
574_Teno_3980_2002	-0.0124	-0.0113	0.0001	0.0031	0.0024	0.0	0.0149	-0.0082	0.0012	-0.0029
575_Teno_3982_2002	-0.0098	-0.0129	-0.0048	0.0251	-0.0018	-0.0003	-0.0058	-0.0033	-0.0045	0.0004
576_Teno_3984_2002	-0.0139	-0.0146	-0.0071	0.0162	0.0085	0.0054	-0.0057	-0.0043	-0.0021	0.0005
577_Teno_3989_2002	-0.0067	-0.0142	-0.0042	0.0224	0.0101	-0.0001	-0.0231	-0.0045	0.0092	0.0007
578_Teno_3990_2002	-0.0047	-0.0145	-0.0047	0.0196	0.0042	0.0164	0.0064	-0.0027	0.0002	0.0005
579_Teno_3993_2002	-0.0134	-0.0146	-0.014	0.0245	0.0094	0.0149	0.0009	-0.0116	-0.0035	-0.0042
580_Teno_3994_2002	-0.0065	-0.006	-0.0027	-0.0141	0.0019	-0.0045	-0.0072	-0.0061	-0.003	-0.001
581_Teno_3996_2002	-0.0103	-0.0155	-0.0068	0.0418	0.0064	0.0022	-0.0038	-0.0028	0.0006	-0.0003
582_Teno_4001_2002	-0.0147	-0.0084	-0.0047	0.0271	-0.0027	-0.0123	0.0182	-0.0091	-0.0014	-0.0002
583_Teno_4124_2002	-0.014	-0.0168	-0.0132	-0.0419	-0.0093	0.0001	-0.0031	0.0028	-0.0017	-0.0008
584_Teno_4134_2002	-0.0155	-0.0146	-0.0073	0.0205	-0.0142	0.0184	0.0015	-0.0078	-0.0004	-0.0
585_Teno_4135_2002	-0.0172	-0.0159	-0.0218	0.0281	-0.0035	-0.001	0.0038	0.0048	0.0036	-0.0003
586_Teno_4144_2002	-0.0079	-0.0105	-0.0037	0.0243	0.0036	-0.0063	0.0015	0.0048	0.0001	0.0001
587_Teno_4146_2002	-0.0122	-0.0066	-0.0104	0.0093	0.0127	-0.0023	0.0058	0.0022	0.0005	0.0002
588_Teno_4160_2002	-0.0133	-0.0097	-0.0062	0.0219	-0.0045	-0.008	0.0114	-0.0103	-0.0004	-0.0016
589_Teno_4191_2002	-0.0113	-0.012	-0.0136	-0.0109	0.0092	0.008	0.0062	0.0098	0.0002	-0.0007
590_Teno_4233_2002	-0.0058	-0.0114	-0.0059	0.0074	0.005	-0.001	-0.0077	-0.004	-0.0021	-0.0009
591_Teno_4235_2002	-0.0131	-0.0138	-0.0114	-0.0315	0.0063	0.0025	0.004	-0.0509	-0.0074	0.0076
592_Teno_4236_2002	-0.0082	-0.0103	-0.0072	-0.0407	-0.0117	-0.0017	0.0035	0.0001	-0.0033	-0.0086
593_Teno_4243_2002	-0.0081	-0.0121	0.0086	-0.0397	-0.0096	0.0035	-0.0001	-0.0029	-0.0005	-0.0009
594_Teno_4244_2002	-0.0114	-0.0173	0.003	-0.0079	0.0018	-0.0051	0.0068	0.0453	-0.1134	-0.0129
595_Teno_4288_2002	-0.0083	-0.0125	-0.0126	0.0142	-0.0024	0.0042	0.0038	0.0067	-0.0074	0.0028
596_Teno_4290_2002	-0.012	-0.0066	-0.0239	0.0059	-0.0051	-0.0035	-0.0023	-0.0016	0.0005	0.0003
597_Teno_4294_2002	-0.007	-0.012	-0.0116	0.0247	-0.0052	-0.0092	0.0008	-0.0137	-0.0018	0.0017
598_Teno_4300_2002	-0.0179	-0.0106	0.0006	0.0067	-0.0022	-0.0047	0.0058	0.0052	0.0001	-0.0027
599_Teno_4313_2002	-0.0121	-0.0069	-0.008	0.0085	0.006	-0.0012	0.0033	0.0012	-0.0012	0.0072
600_Teno_4318_2002	-0.0117	-0.0097	0.0008	0.0243	0.0171	0.0075	0.0052	0.0054	0.003	-0.0006
601_Teno_4337_2002	-0.01	-0.0141	-0.0012	-0.0287	0.0118	-0.0061	-0.0025	0.0039	0.0046	-0.0002
602_Teno_4342_2002	-0.0138	-0.0101	-0.0072	0.0209	0.0169	-0.0052	-0.0126	-0.0027	-0.0001	-0.0016
603_Teno_4367_2002	-0.0106	-0.0085	-0.015	0.0122	0.0089	-0.0081	0.0037	-0.0113	-0.0215	-0.0066
604_Teno_4410_2002	-0.0112	-0.0119	-0.0028	0.0342	-0.0074	0.0088	-0.0111	-0.0295	-0.0063	0.0027
605_Teno_4417_2002	-0.0091	-0.0127	-0.0036	-0.0441	-0.0064	-0.0017	0.0009	-0.0019	-0.0038	0.0
606_Teno_4425_2002	-0.0108	-0.0124	-0.0001	-0.0177	-0.0038	0.0037	0.0073	0.0015	-0.0019	0.0002
607_Teno_4432_2002	-0.0098	-0.011	-0.0063	-0.0124	-0.0017	-0.0033	0.0021	-0.0015	-0.0014	0.0002
608_Teno_4443_2002	-0.0137	-0.0148	-0.0053	-0.0359	0.001	-0.0089	0.0042	0.0054	-0.0217	-0.0046
609_Teno_4444_2002	-0.0135	-0.0102	-0.0108	-0.0265	-0.0141	-0.0063	0.0032	-0.0009	0.0125	-0.0046
610_Teno_4451_2002	-0.0127	-0.0151	0.0011	-0.0185	0.0072	-0.0208	-0.007	0.0092	-0.016	-0.0007
611_Teno_4453_2002	-0.0156	-0.0127	-0.005	-0.0085	0.0072	-0.0038	0.0094	0.0063	-0.0007	0.0004
612_Teno_4461_2002	-0.0141	-0.01	-0.0132	-0.0294	-0.0069	0.0004	-0.0008	-0.0016	-0.0003	-0.0012
613_Teno_4468_2002	-0.0141	-0.0077	-0.0024	-0.0091	0.0164	0.0063	-0.0164	0.0056	-0.0101	-0.0018
614_Teno_4475_2002	-0.0112	-0.0139	0.0025	-0.0323	-0.0109	0.0033	-0.0055	-0.0123	-0.0053	-0.0024
615_Teno_4477_2002	-0.0144	-0.0126	-0.0062	0.0156	0.0061	-0.0083	0.0032	-0.0034	0.0006	0.0007
616_Teno_4478_2002	-0.0138	-0.008	0.0033	-0.041	-0.0051	-0.0089	0.0107	0.0196	0.0001	-0.0036
617_Teno_4479_2002	-0.0035	-0.0208	-0.0034	-0.0358	0.0168	0.0108	-0.0009	-0.0016	-0.0035	0.0003
618_Teno_4485_2002	-0.0105	-0.0182	-0.003	0.0339	-0.0061	0.0013	-0.0173	-0.0023	-0.0003	0.0008
619_Teno_4532_2002	-0.0069	-0.0119	-0.0082	0.0121	0.011	-0.0192	0.004	0.0137	0.0002	0.0021
